16.655215000000002	0
18.796817	1
20.529118999999998	2
22.227921000000002	3
23.930822	4
35.814433	5
37.552735	6
39.260337	7
40.956838000000005	8
42.654039999999995	9
44.379041	10
66.16466199999999	11
68.01336400000001	12
69.81596499999999	13
71.532467	14
73.27526900000001	15
95.068189	16
96.89169100000001	17
98.598392	18
100.641294	19
102.391596	20
104.23729800000001	21
125.93421799999999	22
127.84552	23
129.534121	24
131.26812299999997	25
133.14622500000002	26
155.103345	27
156.799347	28
158.53014900000002	29
160.28595	30
161.97345199999998	31
163.701053	32
185.471774	33
187.212776	34
189.159677	35
190.86287900000002	36
192.522281	37
194.340582	38
216.166903	39
218.302405	40
220.024106	41
221.734308	42
223.404909	43
245.08912999999998	44
246.81283100000002	45
248.521233	46
250.583235	47
252.32323699999998	48
254.043538	49
275.95025899999996	50
277.70386	51
279.421262	52
281.490764	53
283.694666	54
305.650093	55
307.47409700000003	56
309.589402	57
311.303506	58
313.076709	59
334.89745700000003	60
336.56866099999996	61
338.25246500000003	62
340.14986899999997	63
342.059573	64
343.842577	65
365.710525	66
367.61032900000004	67
369.336233	68
371.024137	69
372.68464	70
374.375444	71
396.041191	72
397.719295	73
399.459999	74
401.300203	75
403.017407	76
404.74251	77
426.529058	78
428.21496199999996	79
429.91526600000003	80
431.579469	81
433.423273	82
455.133821	83
456.815325	84
458.562029	85
460.26703200000003	86
461.933936	87
463.63453999999996	88
485.336087	89
486.977991	90
488.655894	91
490.314998	92
491.956702	93
493.63340500000004	94
515.267153	95
517.034857	96
518.7242600000001	97
520.3909639999999	98
522.033368	99
