2.554202	0
4.618804	1
6.384706	2
8.082607000000001	3
9.780009	4
11.477511	5
13.184012000000001	6
44.918741999999995	7
46.627444	8
48.356445	9
50.094947	10
51.895948	11
53.66085	12
75.514471	13
77.208972	14
78.895774	15
80.751976	16
82.466277	17
84.374279	18
106.134999	19
107.803701	20
109.454303	21
111.157204	22
113.037806	23
114.735607	24
136.660328	25
138.38633000000002	26
140.073031	27
141.849233	28
143.61783499999999	29
165.364455	30
167.282257	31
168.975558	32
170.68996	33
172.390062	34
174.108763	35
195.855984	36
197.57538499999998	37
199.308187	38
201.111889	39
202.89459000000002	40
204.659092	41
226.349912	42
228.020014	43
229.67221500000002	44
231.348117	45
233.067119	46
254.980439	47
256.78244099999995	48
258.618243	49
260.32014399999997	50
262.017646	51
263.717447	52
285.827068	53
288.23637	54
290.764773	55
292.994875	56
315.029114	57
316.95171799999997	58
318.92902200000003	59
320.750126	60
322.53463	61
324.232034	62
345.97238200000004	63
347.672885	64
349.441089	65
351.24229299999996	66
352.957697	67
354.656101	68
376.429748	69
378.082352	70
379.766556	71
381.418559	72
383.18626300000005	73
405.021811	74
406.675215	75
408.460419	76
410.153922	77
411.817426	78
413.48823	79
435.15177700000004	80
436.837881	81
438.627485	82
440.36668899999995	83
442.096692	84
443.868096	85
465.556344	86
467.29884799999996	87
469.04805100000004	88
470.74325500000003	89
472.39375900000005	90
474.032262	91
495.67911	92
497.355214	93
498.99071699999996	94
500.73582100000004	95
502.389325	96
504.07922800000006	97
525.247875	98
526.890578	99
